"gene","marv.count","marv.lof.count","marv.ms.count","MSZ","pLI","pRec","pNull","scale.msz","lof.ms.aggregate","brain.expressed"
"NYNRIN",1,0,1,0.428006763044959,0.000549672204856649,0.999440540647652,9.787147491215e-06,0.0308460936273397,0.0995168121716536,FALSE
"C11orf24",1,1,0,0,0.0307663209865782,0.811089368169034,0.158144310844388,0,0.0992594467171164,TRUE
"SUCLA2",1,1,0,0.705095605276328,0.0306681591456276,0.967310431670012,0.00202140918436094,0.0508156574486061,0.0989427533423791,TRUE
"SRD5A3",1,0,1,0.42263972087367,0.0407270356125485,0.929462936561076,0.0298100278263755,0.0304592953343882,0.0982689091621831,TRUE
"FAM214B",1,0,1,0.422157615478298,0.387716111489972,0.610204382539193,0.00207950597083559,0.0304245503970464,0.0981568137557067,TRUE
"PRSS38",1,1,0,0,0.0302666135927824,0.924653770873147,0.0450796155340703,0,0.0976472721756669,FALSE
"EPM2A",1,0,1,0.419483043478885,3.58971451329325e-05,0.368559658109774,0.631404444745093,0.0302317962038182,0.0975349430230772,TRUE
"ZNF311",2,0,2,0.205889686340242,0.000129446471411909,0.990650007899158,0.0092205456294303,0.0148382995085701,0.0957437452522228,FALSE
"FBLIM1",1,0,1,0.410156754460233,0.000789060297699282,0.928321056546903,0.0708898831553974,0.0295596582632437,0.0953664666515245,TRUE
"EPB41L3",1,1,0,1.7342287474497,0.0292783880452307,0.970720872771158,7.39183610974376e-07,0.1249844323358,0.0944590222342945,TRUE
"PUS7",1,0,1,0.404845150569845,2.16505288475568e-05,0.995004700916779,0.00497364855437355,0.0291768553613722,0.0941314537210526,TRUE
"SMPD1",1,0,1,0.402399274514178,4.204719316463e-07,0.593935760897579,0.406063818630489,0.0290005830957724,0.0935627575950958,TRUE
"TTF2",2,0,2,0.201045995941571,7.3515283462504e-16,0.796421524024627,0.203578475975372,0.0144892187452749,0.0934913106215507,FALSE
"PYGL",1,0,1,0.401332785682711,1.31337485605572e-09,0.98453943941942,0.0154605592672049,0.0289237221272356,0.0933147858855621,FALSE
"ALDH6A1",1,0,1,0.400913111648247,1.62229467445935e-05,0.992502487465627,0.00748128958762895,0.0288934765664693,0.0932172065347968,TRUE
"ALDH3A1",1,0,1,0.398159322208361,1.32614029510281e-12,0.0129943681011167,0.987005631897557,0.0286950132377864,0.092576916777458,FALSE
"PALLD",2,0,1,0.394354923797918,6.63951548296594e-05,0.999925260432497,8.34441267351915e-06,0.0284208333890164,0.0916923475726522,TRUE
"INPP5B",1,0,1,0.393107081410678,7.43289930464084e-09,0.998671211931892,0.00132878063520878,0.0283309024196197,0.0914022089412265,TRUE
"GPR174",1,0,1,0.392146532696414,0.888101966399909,0.110703637362607,0.00119439623748407,0.0282616764677608,0.0911788696058873,FALSE
"MCAM",1,0,1,0.391525501284725,0.0547531292437873,0.945078711726646,0.000168159029566359,0.0282169192472576,0.0910344721998509,TRUE
"EVPL",1,0,1,0.391104112075009,6.48709103471533e-14,0.997202160069246,0.00279783993068899,0.0281865500752287,0.0909364940498419,FALSE
"RIPK1",1,0,1,0.390341124860746,0.418177400187703,0.581486943910012,0.000335655902285289,0.0281315622173729,0.0907590901818493,FALSE
"NLRC4",1,0,1,0.38868859256772,4.35115119359313e-08,0.812547999873244,0.187451956615244,0.0280124655809781,0.0903748561930154,FALSE
"RBM12",1,0,1,0.385141101615649,0.474673920574839,0.520117688512431,0.00520839091272947,0.0277568008403763,0.0895500211174051,TRUE
"FOXM1",1,0,1,0.384676089800668,0.802589769159313,0.197400757693072,9.4731476144222e-06,0.0277232878232439,0.0894419001776334,FALSE
"CCDC22",1,0,1,0.382032439858062,0.995198908362386,0.00480060585391013,4.85783703866044e-07,0.0275327621570899,0.0888272192017669,TRUE
"TMEM42",1,0,1,0.380736391183571,0.306977503268514,0.619374574470953,0.0736479222605327,0.0274393570004178,0.0885258720184022,TRUE
"TTC17",1,0,1,0.380003867038732,0.999727593898895,0.000272406100954535,1.50949821556796e-13,0.027386564590795,0.088355551186987,TRUE
"ALPI",1,0,1,0.379724203006978,4.02971384353915e-16,0.00292832403144265,0.997071675968557,0.0273664094351935,0.0882905258758886,FALSE
"CARS2",1,0,1,0.375142480061758,0.0404651180857425,0.958208132878404,0.0013267490358537,0.0270362084497293,0.0872252192005497,TRUE
"PLCH1",1,0,1,0.372584305509702,0.425540924509534,0.574459074597413,8.93052079563095e-10,0.0268518429243193,0.0866304122993967,FALSE
"NDUFA12",1,0,1,0.366360080959333,0.00201599261273099,0.739345907767269,0.25863809962,0.0264032682058444,0.0851832038929534,TRUE
"MARVELD3",1,0,1,0.36557974300758,0.000303793592671722,0.803405490278026,0.196290716129303,0.0263470298946796,0.0850017657660824,FALSE
"ABTB1",1,0,1,0.364086960629249,0.00129830665139568,0.990484558316784,0.00821713503182037,0.0262394463025895,0.0846546755881126,TRUE
"CACNB2",1,0,1,0.363103012040119,0.00182033784193924,0.997139377637894,0.0010402845201672,0.0261685339410911,0.0844258954954001,TRUE
"PNPLA7",3,1,2,0.181115499003668,6.22823670158545e-27,0.00229814683804157,0.997701853161958,0.0130528443052725,0.0842231415573685,FALSE
"KRTAP1-1",1,0,1,0.358355450789775,0.00844297679609777,0.567445271869319,0.424111751334583,0.0258263811260566,0.0833220293838866,FALSE
"NDUFB2",1,0,1,0.35494903420016,0.0118150668313523,0.638823553475245,0.349361379693402,0.0255808834981466,0.0825299958246143,TRUE
"PLEKHG2",1,0,1,0.351958419474773,3.5925547959503e-08,0.999315130730636,0.000684833343816219,0.0253653523668946,0.0818346412891234,TRUE
"KLK1",1,0,1,0.346148669658546,0.000319896608295988,0.584550996546889,0.415129106844815,0.0249466484999094,0.0804838033324693,TRUE
"DNAJC27",1,0,1,0.34067452630913,0.0482582333406014,0.928439777985251,0.0233019886741479,0.0245521315135789,0.0792109979879255,TRUE
"RBP7",1,0,1,0.340282443824106,0.408810205691644,0.553992825495652,0.0371969688127033,0.0245238744529739,0.0791198340101875,FALSE
"PTPRG",1,0,1,0.338922536352221,0.00417657315674374,0.995823405243676,2.15995798279799e-08,0.0244258670455585,0.0788036388746537,FALSE
"COCH",1,0,1,0.338802232607766,0.000262849456488043,0.983542807336405,0.0161943432071074,0.0244171968541373,0.0787756667812799,FALSE
"MMAB",1,0,1,0.326476014036991,0.00387716022324201,0.852896852275611,0.143225987501147,0.0235288564704475,0.0759096700629858,TRUE
"PAPD4",1,0,1,0.324462426483158,0.000956870232763351,0.998511360188335,0.000531769578901851,0.0233837388798504,0.0754414863058872,TRUE
"AGTRAP",1,0,1,0.319012985236992,0.0416634032877011,0.845207744495446,0.113128852216853,0.0229910021536826,0.0741744245027582,TRUE
"SUGT1",1,0,1,0.317816166197304,0.977752129164094,0.0222436479850157,4.22285088986947e-06,0.0229047483947687,0.0738961494242787,TRUE
"KRTAP1-3",1,0,1,0.314965131756071,0.653995931200051,0.321186667053979,0.0248174017459701,0.0226992766992203,0.0732332490136296,FALSE
"PAPSS2",1,0,1,0.313252037788352,2.50259228647192e-07,0.902865249859049,0.0971344998817226,0.0225758154329899,0.0728349336940187,FALSE
"SNCAIP",1,0,1,0.30742769317678,0.000362967804998999,0.997503410514767,0.00213362168023411,0.0221560597311681,0.0714807022687739,TRUE
"CEP170B",2,0,2,0.152761005814579,0.870509859679243,0.129489529526842,6.10793915082654e-07,0.0110093594186224,0.0710376079791311,TRUE
"NT5C3A",1,0,1,0.305360934594717,0.0123721939228459,0.952227978261799,0.0353998278153547,0.0220071101485169,0.0710001555966791,TRUE
"ALPK3",1,0,1,0.305198635921903,3.54006995242909e-09,0.999218959169167,0.000781037290763196,0.0219954134173214,0.0709624191683497,FALSE
"GOPC",1,1,0,1.4340367848323,0.0219840797762706,0.974694754944139,0.00332116527959024,0.103349845725077,0.0709258541549222,TRUE
"PFKP",1,0,1,0.304362146440503,7.08342752970718e-15,0.199871474596296,0.800128525403697,0.0219351283118291,0.0707679251234149,TRUE
"CDK18",1,0,1,0.303813824937302,7.15896735407714e-08,0.692723340806217,0.307276587604109,0.0218956112343295,0.0706404336612345,TRUE
"KDR",1,0,1,0.303539391268242,0.984488111789506,0.0155118882056108,4.88367877140077e-12,0.021875833026644,0.0705766244734938,FALSE
"CYP3A5",1,0,1,0.302771771298113,5.21037691769514e-11,0.108487591322396,0.8915124086255,0.0218205112899023,0.070398143433047,FALSE
"CCNI",1,0,1,0.301941830219164,0.789094042870787,0.209550824504691,0.00135513262452277,0.0217606981223619,0.0702051719718492,TRUE
"SLC6A5",1,0,1,0.298177667621286,1.84554624033866e-12,0.352780378349569,0.647219621648586,0.021489418035345,0.0693299580860414,FALSE
"GDF2",1,0,1,0.291972153871991,0.0860071410894876,0.870999455908717,0.0429934030017957,0.0210421917888373,0.06788710016991,TRUE
"CTTNBP2NL",1,0,1,0.289783962921256,0.141381251992425,0.854550661852401,0.00406808615517483,0.0208844906757505,0.0673783189854942,TRUE
"ACOT11",1,0,1,0.286962182922355,1.33339142705338e-10,0.53607299380681,0.463927006059851,0.0206811273236795,0.0667222205908273,TRUE
"EID1",1,0,1,0.28534852732017,0.64535520974644,0.328018253378392,0.0266265368751677,0.0205648324982586,0.0663470259085519,TRUE
"WRNIP1",1,0,1,0.284054691696759,0.637334638091566,0.3623790934692,0.000286268439233869,0.0204715868343486,0.066046193286656,TRUE
"RBM48",1,0,1,0.283198326328989,5.12365921814138e-05,0.670570341841775,0.329378421566044,0.0204098692901548,0.0658470778548147,TRUE
"GCM2",1,0,1,0.281848661921595,0.00140119057160784,0.964484631912937,0.0341141775154555,0.0203126000919305,0.0655332643571731,FALSE
"MCM6",1,0,1,0.280788355469454,0.998482019514362,0.00151798024315844,2.42479922054783e-10,0.0202361846823615,0.0652867301265189,TRUE
"SCYL2",1,0,1,0.273784497939324,0.931828671048131,0.0681712128753588,1.16076510463477e-07,0.0197314224594705,0.0636582475078231,TRUE
"EBI3",1,1,0,0,0.0195996499684184,0.901344485006813,0.0790558650247685,0,0.0632331182062054,FALSE
"RNMT",1,0,1,0.271729502967244,0.0809328060183284,0.916890374570406,0.002176819411266,0.0195833206704672,0.0631804360190623,TRUE
"AGGF1",1,0,1,0.271523932234821,6.09962982121775e-05,0.998804460127464,0.00113454357432338,0.0195685053577038,0.0631326383071267,TRUE
"CRYZL1",1,0,1,0.270711179417982,0.0906156756788058,0.907578997788516,0.00180532653267808,0.019509930934006,0.0629436633272924,TRUE
"ZNF568",1,0,1,0.270398993413207,4.90822988396935e-09,0.369419684108196,0.630580310983574,0.0194874319466911,0.0628710762593247,FALSE
"BAIAP2L1",1,0,1,0.269612044398453,0.042773725631072,0.956979145036324,0.000247129332603702,0.0194307171816805,0.0626881009793716,FALSE
"RUNDC1",1,1,0,1.69055517579642,0.0189204905991752,0.961389732861583,0.0196897765392418,0.121836914126804,0.0610419890408679,TRUE
"NRSN2",2,0,1,0.262359187178957,0.00197331172132976,0.497025179763159,0.501001508515511,0.0189080097569971,0.061001722884583,TRUE
"MAGEA8",1,0,1,0.251998814430434,0.238209592292099,0.644852135661235,0.116938272046667,0.0181613462567722,0.0585928093863288,FALSE
"SLC22A11",1,0,1,0.251952101213435,5.80185239880571e-05,0.889105639392377,0.110836342083635,0.0181579796738357,0.0585819479915019,FALSE
"DIXDC1",1,0,1,0.248955227115517,4.26871314762917e-06,0.997885056696332,0.00211067459052053,0.0179419974347793,0.0578851380752687,TRUE
"HELZ2",1,0,1,0.247585240806711,1.25628851402837e-09,0.999300380812385,0.000699617931326302,0.0178432636539181,0.0575665994867631,FALSE
"AZGP1",1,1,0,0,0.0175975830278723,0.892346785771423,0.0900556312007043,0,0.0567739755321129,FALSE
"VIP",3,3,0,0,0.00582894419478932,0.727020823165819,0.267150232639392,0,0.0564166683405669,FALSE
"OSER1",2,2,0,0,0.00872888785285661,0.935348049933993,0.0559230622131505,0,0.05632292396015,TRUE
"ARMC4",1,0,1,0.237954205873555,3.96230149060258e-15,0.0780588304904471,0.921941169509549,0.0171491629271847,0.0553272659593141,FALSE
"TROAP",2,0,2,0.118236471071649,3.02009096735006e-07,0.981604197165882,0.0183955008250209,0.00852120473727005,0.0549828540080356,TRUE
"RIN2",1,0,1,0.23380610902023,0.0082955850905875,0.988883428713083,0.00282098619632961,0.0168502130157332,0.0543627826588976,TRUE
"PROKR2",1,0,1,0.233775512173664,0.000669053120174497,0.503920664373336,0.495410282506489,0.0168480079262922,0.0543556685174969,FALSE
"MCM4",1,0,1,0.230995414206309,0.000301842295939908,0.999133313690633,0.000564844013427293,0.0166476485637809,0.0537092617054461,TRUE
"ANO6",1,0,1,0.23081554848844,4.52445486156544e-20,0.0355624933443801,0.96443750665562,0.0166346857901689,0.0536674407240814,TRUE
"PRMT7",1,0,1,0.230494581469734,8.30563679212495e-09,0.895222115412009,0.104777876282354,0.0166115539624383,0.0535928119628753,FALSE
"PPP6R2",1,0,1,0.229446474063173,0.718789474101901,0.281209449972184,1.07592591445501e-06,0.0165360177280006,0.0533491141596621,TRUE
"ALDH1L1",1,0,1,0.228040647399312,9.61783695417292e-06,0.999330570126497,0.000659812036549155,0.0164347009623758,0.0530222422498398,TRUE
"STK36",3,0,3,0.075055926131686,3.75253893187074e-07,0.999976004364491,2.36203816153893e-05,0.00540921855597288,0.0523542650359843,TRUE
"COL27A1",1,0,1,0.224875391957835,0.999999360727437,6.39272562687969e-07,9.95271098667894e-23,0.0162065836190711,0.0522862816098635,TRUE
"C2orf70",1,0,1,0.22427963016813,0.000944694394683253,0.577795106175619,0.421260199429698,0.0161636475593367,0.0521477597002952,FALSE
"KCNS3",1,1,0,1.08197648830653,0.0160901263314807,0.883854636252446,0.100055237416073,0.0779771511633279,0.0519105627861067,FALSE
"CYB561D1",1,1,0,0.444648106832162,0.0158304191038284,0.698679665384415,0.285489915511757,0.0320454215185461,0.0510726856887297,TRUE
"SH3RF3",1,0,1,0.218627587402969,0.981100871728341,0.0188851892501809,1.39390214782535e-05,0.015756309509163,0.0508335905637024,TRUE
"EPHX1",1,0,1,0.218385672678067,1.6189441694091e-07,0.397801202451498,0.602198635654085,0.0157388749149032,0.0507773424285833,TRUE
"FAM83C",1,0,1,0.214272924913596,3.49242479222024e-05,0.814439448490691,0.185525627261387,0.0154424725830662,0.0498210782240776,FALSE
"CHGA",1,0,1,0.214191682848085,0.000145486160271026,0.863557512538814,0.136297001300915,0.0154366175345586,0.049802188449261,TRUE
"ZNF263",1,0,1,0.211400975444359,0.00818051568357078,0.988940941383525,0.00287854293290449,0.0152354935587377,0.0491533148133707,TRUE
